student_id,faculty,cathedra,scienceStars,sportStars,creationStars,volunteerStars
19949420,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",17,76,18,61
95800676,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,38,51,66,41
88026163,Физический факультет,Кафедра биофизики и физики конденсированного состояния,68,7,70,59
12669310,Институт наук о Земле,Кафедра географии и регионоведения,15,55,27,35
78428617,Институт математики и информационных технологий,Кафедра компьютерной безопасности и математического обеспечения информационных систем,100,59,42,35
52172090,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",89,12,30,45
8362115,Институт менеджмента экономики и предпринимательства,Кафедра маркетинга и торгового дела,69,49,24,3
63936431,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",40,53,30,65
7839928,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,1,92,81,38
15245898,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",8,79,85,93
93575161,Физический факультет,Кафедра биофизики и физики конденсированного состояния,44,10,10,95
36305711,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,54,93,17,88
29249222,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",50,40,22,6
8692349,Архитектурно-строительный факультет,Кафедра архитектуры,69,67,73,100
67452946,Архитектурно-строительный факультет,Кафедра автомобильных дорог и строительных материалов,13,100,66,69
36287032,Институт менеджмента экономики и предпринимательства,Кафедра финансов,75,9,1,15
56871572,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,33,24,46,3
75534405,Химико-биологический факультет,Кафедра биохимии и микробиологии,84,69,34,6
92024511,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,4,90,26,81
35115392,Аэрокосмический институт,Кафедра летательных аппаратов,98,45,42,20
22087840,Архитектурно-строительный факультет,Кафедра автомобильных дорог и строительных материалов,81,23,76,22
49900320,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,87,66,59,73
69959102,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,39,23,60,36
39130637,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",59,57,1,47
27334952,Физический факультет,Кафедра медико-биологической техники,34,83,6,43
50946724,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,51,93,86,71
27964870,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",90,79,79,55
41074201,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,61,9,54,19
21181460,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,51,19,93,22
34022508,Физический факультет,Кафедра медико-биологической техники,6,74,45,59
33845594,Институт математики и информационных технологий,Кафедра информатики,5,25,26,70
71344314,Институт менеджмента экономики и предпринимательства,Кафедра финансов,97,97,76,49
28342774,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,29,23,86,64
72180875,Институт наук о Земле,Кафедра безопасности жизнедеятельности,59,28,78,92
99451852,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,56,30,81,99
87028060,Аэрокосмический институт,Кафедра летательных аппаратов,35,90,65,35
92752932,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,58,58,72,96
95521434,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",16,72,13,54
83110546,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",59,1,78,33
72414401,Институт языков и культур,Кафедра теории и практики перевода,95,42,87,61
3278167,Архитектурно-строительный факультет,Кафедра технологии строительного производства,13,73,20,1
28716123,Архитектурно-строительный факультет,Кафедра технологии строительного производства,87,48,27,23
86705743,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",82,22,59,57
79631949,Химико-биологический факультет,Кафедра биологии и почвоведения,49,9,98,51
18307784,Физический факультет,Кафедра медико-биологической техники,21,60,81,13
47507856,Транспортный факультет,Кафедра автомобильного транспорта,85,42,47,57
91392990,Архитектурно-строительный факультет,Кафедра технологии строительного производства,59,56,36,23
85195126,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",18,56,38,53
95598270,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,68,82,40,15
42055073,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,27,90,77,84
23823650,Физический факультет,Кафедра физики и методики преподавания физики,52,38,50,78
31326492,Институт наук о Земле,Кафедра безопасности жизнедеятельности,45,34,50,28
89185967,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,76,93,8,98
17358705,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,35,29,42,34
30270725,Институт менеджмента экономики и предпринимательства,"Кафедра управления персоналом, сервиса и туризма",53,51,56,84
85054897,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,76,68,16,58
91265430,Физический факультет,Кафедра физики и методики преподавания физики,40,93,90,30
67301448,Химико-биологический факультет,Кафедра биологии и почвоведения,86,79,40,73
76891146,Институт социальных и гуманитарных наук,Кафедра истории,95,62,96,21
51287358,Транспортный факультет,Кафедра автомобильного транспорта,68,2,27,42
3724393,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",2,65,33,40
22793477,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,20,75,2,73
77556670,Химико-биологический факультет,Кафедра биологии и почвоведения,71,42,72,21
55625694,Юридический факультет,Кафедра гражданского права и процесса,45,26,15,61
99016900,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",85,80,83,36
45711534,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",38,38,66,42
34518915,Архитектурно-строительный факультет,Кафедра архитектуры,20,6,41,8
83498328,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,65,30,47,18
50044646,Институт менеджмента экономики и предпринимательства,Кафедра банковского дела и страхования,21,77,14,87
99612841,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,99,99,76,32
1704870,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",87,38,83,21
61184148,Институт менеджмента экономики и предпринимательства,Кафедра государственного и муниципального управления,64,10,15,88
78827303,Физический факультет,Кафедра биофизики и физики конденсированного состояния,24,75,53,82
33858650,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,46,34,61,29
38594328,Химико-биологический факультет,Кафедра биологии и почвоведения,93,99,88,13
57783000,Институт наук о Земле,Кафедра экологии и природопользования,94,80,59,99
25501340,Химико-биологический факультет,Кафедра химии,54,2,28,42
90742980,Физический факультет,Кафедра физики и методики преподавания физики,4,83,24,29
83612064,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,91,76,51,11
35345262,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,14,40,40,56
39798625,Физический факультет,Кафедра медико-биологической техники,32,72,39,65
95757621,Аэрокосмический институт,Кафедра управления и информатики в технических системах,69,53,58,78
83846038,Институт математики и информационных технологий,Кафедра информатики,87,20,99,68
15362069,Институт менеджмента экономики и предпринимательства,Кафедра финансов,70,66,93,49
98253893,Институт математики и информационных технологий,Кафедра компьютерной безопасности и математического обеспечения информационных систем,73,72,50,84
8186071,Юридический факультет,Кафедра административного и финансового права,42,55,77,44
73865950,Физический факультет,Кафедра биофизики и физики конденсированного состояния,8,4,68,34
29714254,Физический факультет,Кафедра физики и методики преподавания физики,5,28,100,75
81370208,Аэрокосмический институт,Кафедра управления и информатики в технических системах,39,61,10,75
79088665,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",99,38,86,61
68538373,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,38,79,51,95
62650106,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,59,45,91,31
15213292,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",94,83,46,65
20378265,Юридический факультет,Кафедра уголовного процесса и криминалистики,67,19,69,18
40081622,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",60,18,48,3
27959837,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,33,9,49,95
61901580,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,21,68,48,94
29943467,Юридический факультет,Кафедра теории государства и права и конституционного права,38,86,100,40
36747402,Институт наук о Земле,Кафедра географии и регионоведения,98,11,30,50
69464136,Юридический факультет,Кафедра конкурентного права и развития конкуренции,33,34,30,100
61583201,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",47,74,16,13
33162285,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",73,65,60,77
29791412,Институт наук о Земле,Кафедра безопасности жизнедеятельности,62,90,32,17
98672579,Институт языков и культур,Кафедра дизайна,66,4,89,70
10944035,Юридический факультет,Кафедра уголовного права,11,58,41,41
29271355,Институт наук о Земле,Кафедра географии и регионоведения,82,37,13,81
14332644,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,45,73,32,8
20797321,Архитектурно-строительный факультет,Кафедра строительных конструкций,50,31,76,51
46015265,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",44,63,40,96
27777152,Институт математики и информационных технологий,Кафедра информатики,73,4,92,13
72383786,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,29,53,43,63
44301808,Институт языков и культур,Кафедра романской филологии и методики преподавания французского языка,88,29,9,60
79976865,Архитектурно-строительный факультет,Кафедра технологии строительного производства,58,98,26,82
9034008,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,12,60,53,50
72674277,Институт математики и информационных технологий,Кафедра прикладной математики,61,79,39,95
72394278,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,82,15,73,32
86644373,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,62,29,69,72
77812232,Институт наук о Земле,Кафедра экологии и природопользования,66,32,84,65
77394311,Транспортный факультет,Кафедра автомобильного транспорта,52,87,37,76
10855028,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,69,1,57,100
75453978,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,15,44,63,45
96666761,Институт социальных и гуманитарных наук,Кафедра истории,4,8,96,21
72126940,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,55,75,77,59
38128527,Физический факультет,Кафедра физики и методики преподавания физики,86,87,41,79
23296323,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",82,100,90,29
85495676,Аэрокосмический институт,Кафедра систем автоматизации производства,29,19,55,47
37587850,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,76,1,12,57
52717447,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,47,85,4,97
91147394,Аэрокосмический институт,Кафедра управления и информатики в технических системах,14,44,56,68
36586367,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",27,4,85,42
22580902,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",14,97,65,19
7218668,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,10,22,81,67
36027340,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",15,68,9,73
1786276,Институт социальных и гуманитарных наук,Кафедра истории,81,31,43,89
37190985,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,67,29,38,38
63135489,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",55,92,17,86
77599727,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,71,74,70,42
7710076,Аэрокосмический институт,Кафедра управления и информатики в технических системах,6,76,70,37
97416198,Химико-биологический факультет,Кафедра химии,73,75,53,47
2129146,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,2,2,64,51
17546878,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",16,84,72,36
42720407,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,36,7,95,13
69697123,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,16,43,100,37
61855619,Институт языков и культур,Кафедра романской филологии и методики преподавания французского языка,38,73,9,69
77661880,Институт наук о Земле,Кафедра безопасности жизнедеятельности,39,17,61,26
1761216,Институт наук о Земле,Кафедра экологии и природопользования,55,75,97,45
71788503,Институт наук о Земле,Кафедра экологии и природопользования,70,11,95,21
57348314,Институт наук о Земле,Кафедра экологии и природопользования,7,89,78,76
76799236,Юридический факультет,Кафедра уголовного права,78,66,47,56
54947946,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,41,71,23,81
45921557,Химико-биологический факультет,Кафедра химии,95,80,31,46
97296255,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,14,47,65,96
20134350,Транспортный факультет,Кафедра автомобильного транспорта,36,4,93,36
18315863,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,22,76,53,72
36042489,Химико-биологический факультет,Кафедра химии,49,32,81,34
13860505,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,58,55,28,57
11384705,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,50,100,26,66
38819851,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,51,11,76,32
81390416,Физический факультет,Кафедра медико-биологической техники,83,84,46,25
98408097,Химико-биологический факультет,Кафедра химии,22,61,53,1
16483639,Институт социальных и гуманитарных наук,Кафедра истории,36,2,85,86
75496192,Физический факультет,Кафедра медико-биологической техники,68,98,12,22
78140288,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",54,40,79,27
8697620,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",65,55,42,16
15430415,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,95,1,75,5
40782035,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",76,37,48,42
74438891,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,69,15,93,46
1021171,Институт наук о Земле,Кафедра экологии и природопользования,83,77,25,74
95097242,Институт языков и культур,Кафедра иностранных языков,52,81,23,1
93473882,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,86,1,12,65
5204358,Институт менеджмента экономики и предпринимательства,"Кафедра управления персоналом, сервиса и туризма",23,31,98,42
18377664,Транспортный факультет,Кафедра автомобильного транспорта,74,19,10,2
58603385,Институт менеджмента экономики и предпринимательства,Кафедра финансов,72,52,63,47
53280542,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",86,12,3,86
93338472,Химико-биологический факультет,Кафедра биологии и почвоведения,32,7,10,63
7397258,Институт наук о Земле,Кафедра безопасности жизнедеятельности,35,6,40,78
24844033,Институт наук о Земле,Кафедра безопасности жизнедеятельности,78,25,14,32
15563069,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,25,42,78,88
93227689,Юридический факультет,Кафедра гражданского права и процесса,98,20,2,56
40183227,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,21,11,10,28
13808058,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,56,30,14,79
94234224,Транспортный факультет,Кафедра автомобильного транспорта,96,13,82,56
89511597,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,54,80,48,98
97792235,Физический факультет,Кафедра медико-биологической техники,97,59,86,97
22770255,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,53,13,95,28
77069357,Институт наук о Земле,Кафедра безопасности жизнедеятельности,27,65,15,78
60306978,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,6,73,56,17
98924767,Институт социальных и гуманитарных наук,Кафедра истории,71,28,32,24
83318152,Юридический факультет,Кафедра уголовного права,97,36,41,27
10592499,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",67,28,88,33
19311092,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,16,78,29,80
82956194,Аэрокосмический институт,Кафедра летательных аппаратов,93,81,90,51
25592835,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,27,47,43,11
38056293,Транспортный факультет,Кафедра автомобильного транспорта,85,58,6,3
8735716,Транспортный факультет,Кафедра автомобильного транспорта,29,47,87,70
28771949,Юридический факультет,Кафедра конкурентного права и развития конкуренции,79,57,29,24
73645639,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",7,16,80,53
18267227,Институт наук о Земле,Кафедра экологии и природопользования,42,44,48,29
46566158,Химико-биологический факультет,Кафедра биохимии и микробиологии,91,62,1,15
61561870,Институт языков и культур,Кафедра дизайна,5,27,85,46
263101,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,44,63,88,50
83994202,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,88,69,12,26
9931201,Институт наук о Земле,Кафедра безопасности жизнедеятельности,52,99,90,54
77859103,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,88,83,79,50
11480508,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,85,78,64,22
22598432,Институт математики и информационных технологий,Кафедра прикладной информатики в экономике и управлении,24,68,93,10
14419758,Физический факультет,Кафедра физики и методики преподавания физики,18,11,38,78
77140062,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",47,89,53,59
19266189,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,49,6,63,100
76094333,Химико-биологический факультет,Кафедра биохимии и микробиологии,52,19,23,5
29626655,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,96,61,13,81
33448766,Институт наук о Земле,Кафедра географии и регионоведения,36,35,54,26
40564061,Транспортный факультет,Кафедра автомобильного транспорта,56,79,72,40
6227876,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",52,10,99,74
98672964,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,17,85,62,85
69934401,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,57,10,94,61
47731443,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",43,3,59,1
91302961,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,62,71,21,49
88891853,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,52,87,92,67
16025749,Институт математики и информационных технологий,Кафедра прикладной математики,57,78,22,47
92869030,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",10,62,48,21
8453486,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,46,95,18,65
86146780,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,64,47,83,39
61844202,Институт языков и культур,Кафедра дизайна,30,2,15,44
65426783,Транспортный факультет,Кафедра автомобильного транспорта,99,39,38,75
8501585,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",23,24,7,86
53475580,Институт наук о Земле,Кафедра экологии и природопользования,50,56,44,11
42494478,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,84,77,69,12
29613233,Аэрокосмический институт,Кафедра летательных аппаратов,43,46,3,13
3677116,Институт языков и культур,Кафедра русской филологии и методики преподавания русского языка,68,89,72,67
89234744,Транспортный факультет,Кафедра автомобильного транспорта,77,75,4,63
78483107,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,62,6,25,48
54282258,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,54,41,66,22
80343039,Юридический факультет,Кафедра теории государства и права и конституционного права,37,51,48,98
41132207,Институт социальных и гуманитарных наук,Кафедра истории,49,21,91,1
6956719,Институт социальных и гуманитарных наук,Кафедра истории,30,58,90,74
67812207,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,67,23,27,49
7073874,Институт математики и информационных технологий,Кафедра статистики и эконометрики,7,78,61,99
35628643,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,63,48,50,97
50409059,Институт менеджмента экономики и предпринимательства,Кафедра банковского дела и страхования,98,94,49,91
14818668,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,33,34,1,72
95835749,Институт менеджмента экономики и предпринимательства,Кафедра государственного и муниципального управления,77,79,25,16
16339369,Институт менеджмента экономики и предпринимательства,Кафедра финансов,42,20,95,3
185083,Институт языков и культур,Кафедра дизайна,55,71,12,7
99714132,Аэрокосмический институт,Кафедра управления и информатики в технических системах,49,5,55,91
56024409,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,13,86,12,51
18240581,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",74,45,12,93
46563674,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,10,61,27,85
92191494,Физический факультет,Кафедра медико-биологической техники,12,55,46,38
68839290,Химико-биологический факультет,Кафедра химии,82,84,1,88
29312968,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",54,34,98,57
77822202,Физический факультет,Кафедра физики и методики преподавания физики,48,20,55,70
33153375,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,65,48,63,19
26756736,Институт наук о Земле,Кафедра безопасности жизнедеятельности,86,28,12,78
16708692,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,11,61,34,6
20983957,Институт математики и информационных технологий,Кафедра информатики,56,80,18,9
59627135,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,53,55,17,79
92126139,Институт менеджмента экономики и предпринимательства,Кафедра финансов,72,14,34,6
75852664,Институт наук о Земле,Кафедра безопасности жизнедеятельности,93,42,31,94
22011785,Химико-биологический факультет,Кафедра химии,44,85,7,7
74714644,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,83,41,29,72
87061725,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",10,13,33,90
98654664,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,66,49,85,96
90255854,Институт наук о Земле,Кафедра безопасности жизнедеятельности,52,95,55,80
61902822,Химико-биологический факультет,Кафедра биохимии и микробиологии,7,13,45,38
