student_id,faculty,cathedra,scienceStars,sportStars,creationStars,volunteerStars
51625881,Химико-биологический факультет,Кафедра биологии и почвоведения,6,10,7,12
36486748,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,9,7,10,8
85722045,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,4,12,10,8
82151242,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",1,11,11,11
20367844,Институт наук о Земле,Кафедра экологии и природопользования,6,10,9,9
77046858,Институт менеджмента экономики и предпринимательства,Кафедра финансов,1,10,10,13
17946057,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,5,12,9,8
14037781,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,1,10,13,10
58919616,Физический факультет,Кафедра физики и методики преподавания физики,6,9,8,11
83051942,Институт языков и культур,Кафедра русской филологии и методики преподавания русского языка,10,8,8,8
25868065,Химико-биологический факультет,Кафедра биологии и почвоведения,1,11,12,10
12935582,Институт социальных и гуманитарных наук,Кафедра истории,3,11,8,12
76027394,Архитектурно-строительный факультет,Кафедра технологии строительного производства,3,11,8,12
81257112,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,3,9,12,10
84139118,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,8,7,8,11
5615789,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,5,12,10,7
22292511,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,9,7,11,7
20593770,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",8,12,7,7
2306593,Архитектурно-строительный факультет,Кафедра архитектуры,3,10,11,10
53995043,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,3,10,8,13
9148568,Физический факультет,Кафедра медико-биологической техники,1,9,12,12
49013308,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,3,9,12,10
46630823,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,4,12,10,8
88777881,Аэрокосмический институт,Кафедра управления и информатики в технических системах,8,10,7,8
6996031,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",4,10,8,11
339020,Транспортный факультет,Кафедра автомобильного транспорта,4,10,9,10
15523132,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,8,8,7,8
7822964,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,5,9,10,7
52928714,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",1,10,11,9
89631584,Институт математики и информационных технологий,Кафедра информатики,2,8,11,10
19805384,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,1,11,12,7
91006460,Институт социальных и гуманитарных наук,Кафедра истории,1,6,13,11
3915546,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,1,7,10,13
19034870,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,3,7,10,11
90105258,Физический факультет,Кафедра физики и методики преподавания физики,6,8,9,8
77989635,Транспортный факультет,Кафедра автомобильного транспорта,1,11,10,9
29502128,Химико-биологический факультет,Кафедра биологии и почвоведения,1,5,13,12
32276286,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",1,7,11,12
5132955,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",2,9,11,9
99933248,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,5,8,10,8
22648308,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,1,8,12,10
72909520,Транспортный факультет,Кафедра автомобильного транспорта,3,12,7,9
89387128,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",1,9,13,8
72085261,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",5,7,11,8
97370763,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,4,9,10,8
74377526,Аэрокосмический институт,Кафедра управления и информатики в технических системах,1,6,13,11
46428529,Физический факультет,Кафедра радиофизики и электроники,1,8,11,11
95563313,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",2,9,10,10
79088485,Аэрокосмический институт,Кафедра систем автоматизации производства,1,9,10,11
82876522,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,1,10,12,8
28046725,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,5,13,12
77476842,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,1,7,11,12
84799741,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",7,8,8,8
9871141,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,4,8,10,9
76208974,Институт социальных и гуманитарных наук,Кафедра истории,6,8,10,7
51850694,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,1,7,11,12
58370502,Институт языков и культур,Кафедра теории и практики перевода,1,12,8,10
23037367,Химико-биологический факультет,Кафедра биохимии и микробиологии,1,10,12,8
13155896,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,3,10,7,11
3035158,Физический факультет,Кафедра медико-биологической техники,7,7,9,8
71464362,Химико-биологический факультет,Кафедра химии,4,7,9,11
2617838,Юридический факультет,Кафедра гражданского права и процесса,1,11,12,7
84290204,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,5,10,8,8
92494355,Юридический факультет,Кафедра уголовного процесса и криминалистики,1,6,12,12
87479714,Химико-биологический факультет,Кафедра химии,6,8,9,8
63499546,Институт языков и культур,Кафедра дизайна,5,8,10,8
36887005,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,12,9,9
74178859,Юридический факультет,Кафедра конкурентного права и развития конкуренции,6,8,10,7
96449379,Институт языков и культур,Кафедра журналистики,1,7,11,12
95581649,Архитектурно-строительный факультет,Кафедра автомобильных дорог и строительных материалов,3,11,9,8
19646421,Юридический факультет,Кафедра уголовного права,1,6,12,12
38689744,Институт менеджмента экономики и предпринимательства,"Кафедра управления персоналом, сервиса и туризма",3,11,10,7
17947698,Институт языков и культур,Кафедра дизайна,1,7,10,13
94758119,Институт социальных и гуманитарных наук,Кафедра истории,1,12,8,10
31502026,Физический факультет,Кафедра физики и методики преподавания физики,3,10,9,9
37771343,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,2,7,11,11
46503042,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,1,8,12,10
99088303,Физический факультет,Кафедра радиофизики и электроники,5,8,11,7
31444782,Институт менеджмента экономики и предпринимательства,Кафедра банковского дела и страхования,3,9,8,11
30875301,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,2,12,10,7
65626027,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",5,12,7,7
91700851,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",1,8,13,9
85949750,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,11,9,10
69577163,Институт языков и культур,Кафедра дизайна,1,12,9,9
13865799,Аэрокосмический институт,Кафедра систем автоматизации производства,9,7,8,7
77326747,Институт математики и информационных технологий,Кафедра прикладной информатики в экономике и управлении,4,9,9,9
97958080,Институт наук о Земле,Кафедра географии и регионоведения,1,10,9,11
28008505,Институт наук о Земле,Кафедра безопасности жизнедеятельности,1,7,11,12
72459954,Институт языков и культур,Кафедра русской филологии и методики преподавания русского языка,4,7,10,10
32639947,Институт наук о Земле,Кафедра географии и регионоведения,1,10,11,9
61382406,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,3,10,8,10
23236927,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,10,11,9
18090946,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,1,8,13,9
89095188,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",1,9,10,11
20830723,Физический факультет,Кафедра медико-биологической техники,1,12,8,10
95617297,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",7,10,7,7
36962849,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,1,8,11,11
42540508,Юридический факультет,Кафедра гражданского права и процесса,1,13,9,8
25990705,Транспортный факультет,Кафедра автомобильного транспорта,3,9,7,12
63547577,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,1,7,10,13
9784641,Институт математики и информационных технологий,Кафедра прикладной информатики в экономике и управлении,1,10,11,9
5320572,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,1,12,12,6
65756921,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,7,7,8,8
48398361,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,2,10,9,9
15825133,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,4,7,8,11
91970141,Химико-биологический факультет,Кафедра биохимии и микробиологии,1,10,11,8
89054111,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,2,7,11,10
46560280,Физический факультет,Кафедра физики и методики преподавания физики,4,9,8,9
98545579,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",8,7,8,7
98908000,Юридический факультет,Кафедра административного и финансового права,4,6,12,8
62960167,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,1,12,9,8
95236070,Институт математики и информационных технологий,Кафедра информатики,2,10,8,10
60885810,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",5,9,6,10
99122804,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,8,7,9,6
26828638,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,2,9,10,9
40610578,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,1,12,7,10
19694314,Институт языков и культур,Кафедра иностранных языков,4,8,7,11
89602363,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,6,10,7,7
76913844,Институт языков и культур,Кафедра русской филологии и методики преподавания русского языка,1,8,9,12
5483555,Аэрокосмический институт,Кафедра управления и информатики в технических системах,5,9,8,8
13992639,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",1,7,10,12
53443222,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,9,9,11
23292403,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,3,12,8,7
14082170,Архитектурно-строительный факультет,Кафедра технологии строительного производства,2,10,6,12
66383926,Архитектурно-строительный факультет,Кафедра строительных конструкций,1,7,11,11
44409040,Институт языков и культур,Кафедра журналистики,4,9,9,8
29843328,Институт наук о Земле,Кафедра безопасности жизнедеятельности,1,11,12,6
87239452,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",4,7,8,11
13679071,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,1,7,10,12
5025196,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,9,7,8,6
42940883,Институт наук о Земле,Кафедра географии и регионоведения,1,12,7,10
71759578,Институт языков и культур,Кафедра дизайна,2,9,10,9
48761984,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",2,10,7,11
5466839,Химико-биологический факультет,Кафедра биохимии и микробиологии,1,11,8,10
93060226,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,5,6,9,10
91159212,Транспортный факультет,Кафедра автомобильного транспорта,1,7,10,12
55541415,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",4,10,7,9
64933923,Аэрокосмический институт,Кафедра управления и информатики в технических системах,1,11,8,10
69843985,Физический факультет,Кафедра биофизики и физики конденсированного состояния,1,8,11,10
23951474,Институт математики и информационных технологий,Кафедра компьютерной безопасности и математического обеспечения информационных систем,4,9,8,9
46085980,Физический факультет,Кафедра радиофизики и электроники,2,7,11,10
19975460,Институт менеджмента экономики и предпринимательства,Кафедра государственного и муниципального управления,3,7,10,10
59022507,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,5,9,8,8
26427601,Институт социальных и гуманитарных наук,Кафедра истории,3,8,10,9
28266806,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,7,7,9,7
87667749,Институт наук о Земле,Кафедра безопасности жизнедеятельности,6,10,7,7
71612382,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,4,8,9,9
36946180,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,2,10,8,10
32376308,Институт языков и культур,Кафедра романской филологии и методики преподавания французского языка,1,11,7,11
75306976,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,8,7,7,8
24789026,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",7,8,6,8
34042263,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",6,11,6,6
13624752,Институт языков и культур,Кафедра журналистики,5,6,10,8
12097763,Физический факультет,Кафедра биофизики и физики конденсированного состояния,3,6,11,9
15968098,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,2,7,11,9
5781319,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,5,8,8,8
74819036,Транспортный факультет,Кафедра автомобильного транспорта,1,6,12,10
57331464,Архитектурно-строительный факультет,Кафедра строительных конструкций,1,10,7,11
65558623,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,1,8,8,12
46309922,Институт социальных и гуманитарных наук,Кафедра истории,1,6,11,11
14740975,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",1,5,11,12
61971688,Юридический факультет,Кафедра уголовного процесса и криминалистики,1,7,11,10
16658423,Институт наук о Земле,Кафедра экологии и природопользования,5,8,7,9
14069760,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,4,11,7,7
37367695,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",1,6,11,11
33528491,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,1,8,11,9
15072157,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,1,8,10,10
38655687,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",6,9,6,8
84145956,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,1,9,10,9
80566907,Институт менеджмента экономики и предпринимательства,Кафедра банковского дела и страхования,1,8,9,11
16572641,Физический факультет,Кафедра биофизики и физики конденсированного состояния,3,9,8,9
62455885,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,6,8,7,8
52044550,Архитектурно-строительный факультет,Кафедра строительных конструкций,1,12,8,8
85109128,Институт наук о Земле,Кафедра экологии и природопользования,1,11,11,6
42265836,Аэрокосмический институт,Кафедра систем автоматизации производства,3,7,7,12
25867472,Юридический факультет,Кафедра уголовного процесса и криминалистики,2,9,9,9
1272944,Институт математики и информационных технологий,Кафедра прикладной математики,1,9,7,12
28318917,Химико-биологический факультет,Кафедра биологии и почвоведения,3,9,10,7
43199852,Юридический факультет,Кафедра административного и финансового права,1,5,12,11
46388231,Архитектурно-строительный факультет,Кафедра технологии строительного производства,5,6,8,10
85467477,Архитектурно-строительный факультет,Кафедра архитектуры,6,8,6,9
82182522,Архитектурно-строительный факультет,Кафедра автомобильных дорог и строительных материалов,5,8,8,8
58483339,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,5,10,8,6
37743013,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",1,12,8,8
51533903,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,7,7,6,9
76366170,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,6,8,7,8
42024444,Институт языков и культур,Кафедра теории и практики перевода,1,7,9,12
56388872,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,3,9,7,10
29216316,Институт математики и информационных технологий,Кафедра математических методов и моделей в экономике,1,10,8,10
8265555,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,5,7,7,10
88259550,Физический факультет,Кафедра медико-биологической техники,6,7,7,9
36467102,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,1,12,7,9
90957767,Институт менеджмента экономики и предпринимательства,Кафедра финансов,1,8,8,12
27218883,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,1,8,10,10
58219030,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",1,7,10,11
57547763,Институт наук о Земле,Кафедра безопасности жизнедеятельности,5,7,7,10
63667643,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,1,8,10,10
84180912,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",1,8,8,12
19192422,Институт социальных и гуманитарных наук,Кафедра истории,1,11,7,10
78076925,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",1,6,12,10
51670813,Институт языков и культур,Кафедра дизайна,5,11,6,7
49964741,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",1,9,7,12
61128967,Аэрокосмический институт,Кафедра летательных аппаратов,1,10,8,10
44743060,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,1,7,10,11
68322927,Юридический факультет,Кафедра уголовного процесса и криминалистики,2,7,11,9
4401251,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,8,6,8,7
59409957,Институт социальных и гуманитарных наук,Кафедра истории,1,6,12,10
75481261,Институт менеджмента экономики и предпринимательства,Кафедра таможенного дела,6,6,6,11
10033033,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,8,7,6,7
44494984,Институт математики и информационных технологий,Кафедра компьютерной безопасности и математического обеспечения информационных систем,1,9,9,9
33359439,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",5,8,9,6
68544229,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,1,6,10,11
95649114,Аэрокосмический институт,Кафедра летательных аппаратов,2,6,8,12
31090473,Транспортный факультет,Кафедра автомобильного транспорта,3,7,12,6
26772213,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",1,10,7,10
63069969,Институт математики и информационных технологий,Кафедра прикладной математики,4,10,7,7
57655227,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,2,7,8,11
6545277,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,3,8,7,10
30809306,Физический факультет,Кафедра радиофизики и электроники,5,9,8,6
80271005,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,1,8,11,8
71362441,Институт математики и информационных технологий,Кафедра статистики и эконометрики,1,7,9,11
41809361,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,2,6,11,9
29698521,Архитектурно-строительный факультет,Кафедра технологии строительного производства,1,10,7,10
55298831,Физический факультет,Кафедра биофизики и физики конденсированного состояния,3,9,6,10
56570910,Институт математики и информационных технологий,Кафедра информатики,5,8,9,6
62853711,Физический факультет,Кафедра биофизики и физики конденсированного состояния,3,10,5,10
78986974,Аэрокосмический институт,Кафедра летательных аппаратов,2,9,11,6
613583,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",6,7,6,9
7868004,Юридический факультет,Кафедра уголовного права,3,6,10,9
80543385,Институт наук о Земле,Кафедра экологии и природопользования,2,10,9,7
44038577,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",2,11,6,9
29430820,Институт математики и информационных технологий,Кафедра прикладной информатики в экономике и управлении,1,9,7,11
2811535,Аэрокосмический институт,Кафедра летательных аппаратов,1,10,8,9
7879511,Институт менеджмента экономики и предпринимательства,Кафедра маркетинга и торгового дела,7,5,9,6
20611015,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,10,6,6,5
61700096,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,1,5,10,11
66354620,Химико-биологический факультет,Кафедра биологии и почвоведения,3,6,11,7
51832959,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,2,9,7,9
40395563,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,2,8,10,7
20862145,Физический факультет,Кафедра физики и методики преподавания физики,1,11,6,9
1269393,Физический факультет,Кафедра биофизики и физики конденсированного состояния,5,10,6,6
73517148,Институт языков и культур,Кафедра дизайна,5,8,7,6
12073126,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,5,6,8,7
24685143,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",5,6,5,10
66473508,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",3,11,7,5
58695289,Институт социальных и гуманитарных наук,Кафедра истории,4,6,9,7
6786918,Факультет прикладной биотехнологии и инженерии,Кафедра физического воспитания,4,6,5,11
11647608,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,4,10,6,6
92620630,Институт математики и информационных технологий,Кафедра информатики,8,8,5,5
54871013,Архитектурно-строительный факультет,Кафедра архитектуры,1,9,6,10
69973076,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",5,10,6,5
93074264,Юридический факультет,Кафедра теории государства и права и конституционного права,8,5,6,7
948707,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",1,6,10,9
30741365,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",2,7,8,9
11762021,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,3,7,5,11
64752635,Институт языков и культур,Кафедра иностранных языков,6,8,6,6
47395845,Физический факультет,Кафедра радиофизики и электроники,6,5,8,7
66822156,Юридический факультет,Кафедра теории государства и права и конституционного права,1,8,11,6
36831329,Транспортный факультет,Кафедра автомобильного транспорта,1,10,6,9
38520604,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",1,10,6,9
1367145,Юридический факультет,Кафедра гражданского права и процесса,1,7,8,10
77382420,Транспортный факультет,Кафедра автомобильного транспорта,6,7,7,6
41097841,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",5,10,6,5
8868547,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",1,4,11,10
63751567,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,4,9,6,7
9091038,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,6,8,7,5
30459993,Институт математики и информационных технологий,Кафедра статистики и эконометрики,1,11,6,8
21417594,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,3,5,8,10
87548634,Аэрокосмический институт,Кафедра систем автоматизации производства,1,6,9,10
13797596,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",1,4,11,10
86711020,Физический факультет,Кафедра медико-биологической техники,1,6,11,8
